codigo_ibge,lat,lon
3519907,-22.661700,-51.077300
3520004,-22.508890,-48.557430
3520103,-20.038600,-47.747600
3520202,-23.206835,-46.154445
3520301,-24.708600,-47.556500
3520400,-23.814380,-45.365480
3520426,-24.737600,-47.531800
3520442,-20.426450,-51.343970
3520509,-23.092800,-47.229600
3520608,-22.177300,-51.253800
3520707,-19.980300,-50.290600
3520806,-21.768130,-50.958390
3520905,-23.053000,-49.627100
3521002,-23.352100,-47.694100
3521101,-22.436300,-47.720200
3521150,-20.656400,-49.388800
3521200,-24.583700,-48.594100
3521309,-20.444137,-48.009625
3521408,-22.580100,-47.517600
3521507,-21.279300,-49.409200
3521606,-21.566086,-51.352035
3521705,-23.862725,-49.138435
3521804,-23.417505,-49.090653
3521903,-21.316410,-49.058548
3522000,-21.984700,-48.805000
3522109,-24.185600,-46.789100
3522158,-24.639380,-48.841930
3522208,-23.717600,-46.849600
3522307,-23.587200,-48.047700
3522406,-23.987000,-48.876400
3522505,-23.548600,-46.934500
3522604,-22.439300,-46.822000
3522653,-24.571600,-49.172200
3522703,-21.597000,-48.809600
3522802,-23.704466,-49.483101
3522901,-22.234600,-48.719600
3523008,-20.646800,-51.510000
3523107,-23.485534,-46.352085
3523206,-24.115500,-49.339300
3523305,-24.291049,-47.174268
3523404,-23.005900,-46.838900
3523503,-23.103207,-48.615028
3523602,-22.254161,-47.820174
3523701,-20.640300,-47.219000
3523800,-21.731470,-46.974590
3523909,-23.269800,-47.287000
3524006,-23.153400,-47.058200
3524105,-20.339589,-47.781990
3524204,-20.688800,-48.413600
3524303,-21.254600,-48.310700
3524402,-23.305640,-45.974870
3524501,-20.884400,-49.570500
3524600,-24.698700,-48.002700
3524709,-22.705100,-46.984800
3524808,-20.268100,-50.547600
3524907,-23.255017,-45.690350
3525003,-23.531500,-46.901900
3525102,-21.018297,-47.764254
3525201,-23.101900,-46.728500
3525300,-22.297100,-48.558900
3525409,-20.311833,-47.589168
3525508,-22.931030,-46.272080
3525607,-22.251300,-50.767700
3525706,-21.053100,-49.688600
3525805,-22.011559,-49.789271
3525854,-23.086200,-47.784400
3525904,-23.189100,-46.884300
3526001,-21.512200,-51.439700
3526100,-24.325916,-47.632053
3526209,-23.932402,-47.068626
3526308,-23.090360,-45.189640
3526407,-23.052100,-47.837900
3526506,-21.168600,-51.040300
3526605,-22.567900,-44.906000
3526704,-22.185505,-47.388677
3526803,-22.603500,-48.802500
3526902,-22.573600,-47.409500
3527009,-22.525600,-46.644700
3527108,-21.672100,-49.741800
3527207,-22.738400,-45.115800
3527256,-20.967418,-50.226375
3527306,-23.088600,-46.950300
3527405,-21.722700,-51.019500
3527504,-22.431100,-49.522700
3527603,-21.551311,-47.703554
3527702,-21.676600,-50.326800
3527801,-22.415483,-49.817296
3527900,-22.339307,-50.391836
3528007,-22.500700,-48.710800
3528106,-20.807200,-49.964900
3528205,-20.145700,-50.194575
3528304,-20.644325,-50.226593
3528403,-23.547159,-47.183559
3528502,-23.320000,-46.587800
3528601,-23.003814,-49.322684
3528700,-22.110400,-51.965200
3528809,-22.614000,-50.666800
3528858,-21.259300,-49.129900
3528908,-21.798389,-51.181561
3529005,-22.219900,-49.947900
3529104,-20.440900,-50.823600
3529203,-22.149200,-51.171400
3529302,-21.600400,-48.360900
3529401,-23.669900,-46.462300
3529500,-21.183500,-49.581100
3529609,-20.356200,-50.177300
3529658,-19.966300,-50.619000
3529708,-20.181900,-48.026900
3529807,-22.411400,-48.450900
3529906,-24.283970,-47.459003
3530003,-19.979530,-50.137649
3530102,-21.133622,-51.102500
3530201,-22.291200,-51.907600
3530300,-20.816881,-49.512132
3530409,-20.617000,-49.464400
3530508,-21.468861,-47.004179
3530607,-23.519200,-46.185400
3530706,-22.368700,-46.944400
3530805,-22.431800,-46.957400
3530904,-22.929300,-47.566300
3531001,-20.850800,-50.092200
3531100,-24.094840,-46.618160
3531209,-22.688550,-46.678600
3531308,-21.261150,-48.496220
3531407,-20.772800,-49.714500
3531506,-20.907600,-48.641300
3531605,-21.301400,-51.568600
3531704,-22.955923,-45.838868
3531803,-22.946700,-47.314100
3531902,-20.732900,-48.058400
3532009,-22.875741,-46.792789
3532058,-21.512907,-48.150136
3532108,-20.993492,-51.278035
3532157,-22.618900,-51.238000
3532207,-22.407259,-51.525123
3532306,-23.379200,-45.446600
3532405,-23.182200,-46.398200
3532504,-20.846100,-49.630200
3532603,-20.694942,-50.041555
3532702,-20.913700,-49.778200
3532801,-21.015566,-49.496988
3532827,-24.121288,-48.904555
3532843,-20.387100,-50.948900
3532868,-20.763200,-50.342100
3532900,-21.778600,-48.560600
3533007,-20.532554,-49.317600
3533106,-21.333623,-51.644615
3533205,-21.104858,-51.490158
3533254,-20.993300,-48.918800
3533304,-20.856484,-50.263183
3533403,-22.780300,-47.298400
3533502,-21.469500,-49.222000
3533601,-20.732711,-47.751370
3533700,-22.439200,-49.923100
3533809,-22.942496,-49.341868
3533908,-20.737578,-48.914339
3534005,-20.610100,-49.296200
3534104,-22.153800,-50.091300
3534203,-20.181539,-49.352062
3534302,-20.719641,-47.884785
3534401,-23.538800,-46.782100
3534500,-22.318600,-50.282800
3534609,-21.795093,-50.876542
3534708,-22.981100,-49.865900
3534757,-20.001096,-50.372899
3534807,-21.488100,-51.701700
3534906,-21.566848,-51.263429
3535002,-20.391600,-49.434300
3535101,-21.083522,-48.800718
3535200,-20.416600,-50.762400
3535309,-22.786160,-50.220782
3535408,-21.361249,-51.857312
3535507,-22.421344,-50.581032
3535606,-23.387253,-45.663364
3535705,-21.017259,-48.774830
3535804,-23.388094,-48.722328
3535903,-20.103600,-50.585700
3536000,-21.783100,-50.791300
3536109,-23.081500,-48.374000
3536208,-24.713600,-47.881500
3536257,-20.305100,-50.012400
3536307,-20.643437,-47.280364
3536406,-21.314000,-51.833400
3536505,-22.761841,-47.154512
3536570,-22.574300,-49.399000
3536604,-20.031200,-49.399800
3536703,-22.353300,-48.776300
3536802,-22.793700,-46.443200
3536901,-20.249758,-50.109871
3537008,-20.253619,-47.480343
3537107,-22.742212,-46.901790
3537156,-22.814800,-50.791200
3537206,-24.275012,-47.231611
3537305,-21.419400,-50.076600
3537404,-20.641717,-51.108167
3537503,-23.076900,-47.976700
3537602,-24.320665,-47.002465
3537701,-21.593266,-50.599500
3537800,-23.714144,-47.412253
3537909,-23.812612,-47.716697
3538006,-22.937700,-45.462800
3538105,-21.186496,-48.904955
3538204,-22.781400,-46.591800
3538303,-21.889500,-51.730466
3538501,-22.612286,-45.180794
3538600,-23.055300,-46.355800
3538709,-22.728800,-47.664600
3538808,-23.193800,-49.383643
3538907,-21.994500,-49.458500
3539004,-21.091675,-48.658454
3539103,-23.396833,-47.002302
3539202,-22.275254,-51.499230
3539301,-21.995224,-47.423639
3539400,-22.410400,-49.134400
3539509,-21.010432,-48.219904
3539608,-21.033599,-49.927432
3539707,-22.633245,-50.205519
3539806,-23.525452,-46.341788
3539905,-20.784823,-49.816111
3540002,-22.110600,-50.177100
3540101,-21.734189,-49.357448
3540200,-21.024400,-48.036800
3540259,-20.440838,-50.523664
3540309,-20.184484,-49.701764
3540408,-19.943135,-50.538963
3540507,-23.175887,-48.125812
3540606,-23.213400,-47.523600
3540705,-21.852884,-47.479746
3540754,-22.843613,-45.252255
3540804,-21.043346,-49.378728
3540853,-21.853234,-51.087330
3540903,-21.357400,-48.066700
3541000,-24.030700,-46.493919
3541059,-22.809013,-48.666360
3541109,-22.100100,-49.438400
3541208,-22.007800,-51.553300
3541307,-21.757800,-52.110000
3541406,-22.121961,-51.388246
3541505,-21.875232,-51.844434
3541604,-21.537135,-49.859145
3541653,-23.301138,-48.055872
3541703,-22.250700,-50.695800
3541802,-21.800000,-50.240600
3541901,-22.539189,-44.773413
3542008,-22.070786,-50.305152
3542107,-23.014100,-47.531000
3542206,-22.228400,-50.894100
3542305,-23.282500,-45.533500
3542404,-22.224100,-51.312200
3542503,-21.888900,-49.227082
3542602,-24.495600,-47.845300
3542701,-20.602939,-47.483904
3542800,-24.658700,-49.008000
3542909,-22.069408,-48.175295
3543006,-24.221412,-48.766399
3543105,-20.458429,-47.589255
3543204,-22.784400,-49.933000
3543238,-21.838300,-51.604200
3543253,-24.096900,-48.365700
3543303,-23.708600,-46.413400
3543402,-21.176700,-47.806500
3543501,-23.828373,-49.435688
3543600,-20.081250,-47.422919
3543709,-21.589884,-48.068757
3543808,-21.725800,-50.722300
3543907,-22.411300,-47.559600
3544004,-22.843650,-47.608074
3544103,-23.744442,-46.393101
3544202,-19.981710,-49.681561
3544251,-22.580000,-53.058600
3544301,-22.898100,-45.306600
3544400,-21.300891,-50.728010
3544509,-20.171400,-50.999500
3544608,-21.459201,-49.578924
3544707,-21.883490,-50.957469
3544806,-21.341126,-49.498572
3544905,-20.770304,-47.838648
3545001,-23.530896,-45.846603
3545100,-21.625400,-50.860700
3545159,-22.846300,-47.675900
3545209,-23.205489,-47.296021
3545308,-23.660473,-47.580862
3545407,-22.891800,-49.985100
3545506,-22.456000,-51.765200
3545605,-21.245340,-48.806381
3545704,-20.033092,-50.729652
3545803,-22.754600,-47.427400
3546009,-23.397193,-45.883291
3546108,-20.093100,-50.927300
3546207,-22.137755,-47.453828
3546256,-21.292294,-47.430417
3546306,-21.826594,-47.249121
3546405,-22.905600,-49.627200
3546504,-21.463698,-48.389738
3546603,-20.211890,-50.925335
3546702,-22.455600,-47.524800
3546801,-23.320300,-46.229000
3546900,-21.685000,-48.084000
3547007,-22.569372,-48.152784
3547106,-21.352100,-51.751300
3547205,-20.254134,-50.799236
3547304,-23.445900,-46.914100
3547403,-20.144395,-50.830124
3547502,-21.712353,-47.478554
3547601,-21.479504,-47.362128
3547650,-20.246414,-50.687531
3547700,-21.973300,-51.654200
3547809,-23.657286,-46.533013
3547908,-21.091200,-47.152400
3548005,-22.600300,-46.916500
3548054,-20.936300,-50.496000
3548104,-22.114000,-46.683500
3548203,-22.825455,-45.661951
3548302,-21.850400,-51.392900
3548401,-21.638100,-50.500800
3548500,-23.933588,-46.328146
3548609,-22.689647,-45.730909
3548708,-23.695755,-46.551835
3548807,-23.633000,-46.574672
3548906,-22.016714,-47.891973
3549003,-20.359800,-50.697200
3549102,-21.969399,-46.799116
3549201,-20.389600,-50.378300
3549250,-20.513500,-50.352600
3549300,-21.270000,-51.665300
3549409,-20.587886,-47.866171
3549508,-20.594606,-47.639645
3549607,-22.645499,-44.577263
3549706,-21.599568,-46.891656
3549805,-20.814015,-49.378424
3549904,-23.184900,-45.878600
3549953,-23.853575,-46.944081
3550001,-23.221970,-45.311334
3550100,-22.734100,-48.571200
3550209,-23.878700,-47.993400
3550308,-23.554753,-46.579009
3550407,-22.551500,-47.913800
3550506,-22.749640,-49.738234
3550605,-23.542014,-47.129196
3550704,-23.804900,-45.401500
3550803,-21.710900,-46.821100
3550902,-21.477351,-47.554732
3551009,-23.966700,-46.383000
3551108,-23.642900,-47.827900
3551207,-23.275234,-49.479191
3551306,-20.655900,-49.921700
3551405,-21.311811,-47.567932
3551504,-21.203700,-47.603600
3551603,-22.610700,-46.700000
3551702,-21.137000,-47.992800
3551801,-24.391432,-47.925867
3551900,-20.809867,-48.804289
3552007,-22.665897,-44.852714
3552106,-22.578500,-46.530000
3552205,-23.478392,-47.423928
3552304,-20.690800,-50.924100
3552403,-22.818900,-47.270100
3552502,-23.546600,-46.309800
3552551,-20.502249,-51.025267
3552601,-20.962112,-49.028631
3552700,-21.733900,-48.686826
3552809,-23.604501,-46.763473
3552908,-22.390500,-51.284700
3553005,-23.452309,-49.410734
3553104,-21.145594,-48.513916
3553203,-21.126448,-48.452151
3553302,-21.705400,-47.274800
3553401,-20.624738,-49.646822
3553500,-23.965700,-47.504600
3553609,-21.467764,-46.749374
3553658,-21.072514,-48.410826
3553708,-21.406545,-48.504737
3553807,-23.534007,-49.239195
3553856,-23.926600,-48.701700
3553906,-22.303622,-51.560960
3553955,-22.748814,-50.577949
3554003,-23.341521,-47.840543
3554102,-23.031192,-45.565453
3554201,-23.343400,-49.376700
3554300,-22.531000,-52.173300
3554409,-20.787000,-48.331400
3554508,-23.098800,-47.715600
3554607,-23.205900,-49.606900
3554656,-23.246815,-48.194254
3554706,-22.430100,-48.166200
3554755,-22.040700,-48.336500
3554805,-22.962100,-45.545200
3554904,-20.239900,-50.890800
3554953,-22.814300,-46.695000
3555000,-21.934600,-50.512800
3555109,-21.386224,-51.575997
3555208,-20.950200,-50.107900
3555307,-20.052100,-50.476400
3555356,-21.165906,-49.719247
3555406,-23.433000,-45.078200
3555505,-22.527500,-49.663300
3555604,-20.961027,-49.176388
3555703,-20.886852,-49.896514
3555802,-20.243596,-50.644804
3555901,-21.784009,-49.281482
3556008,-21.201902,-49.291173
3556107,-20.422500,-50.086900
3556206,-22.971300,-46.993800
3556305,-21.222059,-50.869235
3556354,-22.889737,-46.414544
3556404,-21.829000,-46.890800
3556453,-23.603836,-47.026704
3556503,-23.211167,-46.832161
3556602,-22.219300,-49.819600
3556701,-23.030500,-46.974600
3556800,-20.872837,-48.295976
3556909,-21.171616,-48.628693
3556958,-20.197300,-50.485000
3557006,-23.540748,-47.446884
3557105,-20.419032,-49.976680
3557154,-21.052900,-50.051500
3557204,-23.040500,-49.708100
3557303,-22.274600,-46.952500
4100103,-23.302210,-50.311884
4100202,-24.658250,-48.992087
4100301,-25.988779,-49.333325
4100400,-25.313405,-49.299696
4100459,-24.799304,-52.715722
4100509,-23.871110,-53.894141
4100608,-23.129015,-52.320393
4100707,-24.025245,-53.441323
4100806,-22.781236,-51.231266
4100905,-23.097599,-52.786891
4101002,-25.918577,-53.475308
4101051,-24.650731,-53.133482
4101101,-23.051373,-50.233686
4101150,-23.196822,-51.912625
4101200,-25.428882,-48.710242
4101309,-25.987185,-50.197148
4101408,-23.553822,-51.467745
4101507,-23.407538,-51.437599
4101606,-24.143378,-49.823688
4101655,-24.305758,-51.784307
4101705,-23.933231,-52.497402
4101804,-25.590500,-49.400500
4101853,-24.383997,-51.591305
4101903,-23.373444,-50.845315
4102000,-24.404534,-53.510245
4102109,-23.234012,-51.664021
4102208,-23.151456,-52.053291
4102307,-25.580514,-49.629673
4102406,-23.106923,-50.372040
4102505,-24.029711,-52.013612
4102604,-26.252204,-53.634680
4102703,-23.116755,-50.185712
4102752,-25.880450,-53.667475
4102802,-22.996263,-51.189438
4102901,-26.159373,-51.554686
4103008,-24.240997,-52.788056
4103024,-25.635000,-53.219100
4103040,-24.883820,-51.545198
4103057,-25.436677,-53.409164
4103107,-25.209673,-49.112464
4103156,-26.193383,-53.602169
4103206,-23.709465,-51.762315
4103222,-26.073817,-52.834324
4103305,-23.939881,-51.583842
4103354,-24.817948,-53.120826
4103370,-24.195662,-53.526529
4103404,-22.788468,-51.712923
4103453,-24.619774,-53.319158
4103479,-23.905598,-53.517759
4103503,-23.667208,-51.358111
4103602,-23.041852,-50.073451
4103701,-23.278654,-51.283214
4103800,-23.599581,-51.576074
4103909,-24.592315,-52.804390
4103958,-25.103398,-51.808521
4104006,-25.305993,-49.054125
4104055,-25.033534,-52.994985
4104105,-25.979550,-49.683741
4104204,-25.455248,-49.518007
4104253,-25.370588,-49.450015
4104303,-24.042868,-52.379214
4104402,-24.566672,-51.337551
4104428,-25.575199,-52.055672
4104451,-25.372227,-52.127011
4104501,-25.670166,-53.808870
4104600,-25.489643,-53.607403
4104659,-24.953158,-50.111151
4104709,-23.425286,-49.717808
4104808,-24.952954,-53.479575
4104907,-24.784625,-50.005845
4105003,-25.199628,-53.153586
4105102,-22.821797,-51.594051
4105201,-24.824596,-49.263179
4105300,-25.149140,-53.849653
4105409,-25.852470,-52.526491
4105508,-23.654331,-52.612445
4105607,-23.383516,-52.944461
4105706,-26.405524,-52.354333
4105805,-25.292568,-49.224429
4105904,-22.836327,-51.971549
4106001,-23.549949,-50.553898
4106100,-23.622510,-50.168080
4106209,-25.678235,-49.536679
4106308,-24.795557,-53.293360
4106407,-23.181195,-50.649637
4106456,-26.224668,-52.030584
4106506,-25.980077,-52.563594
4106555,-24.098461,-52.120065
4106571,-25.614621,-53.128116
4106605,-23.783210,-53.071242
4106704,-22.963092,-52.164706
4106803,-26.018613,-51.353203
4106852,-23.990915,-51.447035
4106902,-25.413298,-49.267909
4107009,-24.033382,-50.458563
4107108,-22.660774,-52.863260
4107124,-25.042316,-52.680272
4107157,-24.943600,-54.104700
4107207,-25.749725,-53.053596
4107256,-23.382457,-53.292283
4107306,-23.555800,-52.218900
4107405,-25.944075,-53.163441
4107504,-23.797152,-52.259120
4107520,-23.726229,-53.812134
4107538,-24.705555,-54.242756
4107546,-25.423222,-52.835299
4107553,-24.098896,-52.626235
4107603,-24.002302,-51.325878
4107652,-25.650094,-49.309301
4107702,-23.913370,-51.979501
4107736,-25.410340,-50.548775
4107751,-23.850400,-50.402500
4107801,-23.320962,-52.301363
4107850,-26.254635,-53.233003
4107900,-23.616009,-52.083158
4108007,-22.866512,-51.390023
4108106,-23.086384,-51.955177
4108205,-24.294216,-53.311450
4108304,-25.546791,-54.588423
4108320,-24.069200,-53.844800
4108403,-26.080200,-53.055400
4108452,-25.739176,-52.121189
4108502,-26.429000,-51.318300
4108551,-24.195800,-51.924200
4108601,-24.188149,-53.020884
4108650,-25.198131,-51.992690
4108700,-24.142239,-51.509263
4108809,-24.082051,-54.255221
4108908,-22.933050,-52.686042
4108957,-25.189685,-50.808517
4109005,-23.516312,-50.042368
4109104,-23.340655,-52.778942
4109203,-22.974100,-51.649100
4109302,-25.099896,-52.867669
4109401,-25.386300,-51.469900
4109500,-25.299117,-48.330036
4109609,-25.876265,-48.575147
4109658,-26.145800,-52.380151
4109708,-23.845026,-50.188713
4109757,-25.116900,-53.016200
4109807,-23.267065,-51.049841
4109906,-23.394941,-53.623502
4110003,-23.197719,-51.823984
4110052,-24.711283,-53.087520
4110078,-24.446701,-50.761322
4110102,-25.228516,-50.604156
4110201,-25.573477,-51.077454
4110300,-22.750338,-52.197130
4110409,-23.479750,-52.698225
4110508,-25.025437,-50.583886
4110607,-24.008113,-53.718048
4110656,-24.429510,-53.357040
4110706,-25.464453,-50.649475
4110805,-24.422204,-52.102853
4110904,-22.618882,-51.967383
4110953,-25.141198,-54.297543
4111001,-23.013623,-50.407578
4111100,-23.659400,-51.990100
4111209,-25.960100,-52.814900
4111258,-25.224952,-49.354018
4111308,-22.730082,-52.884203
4111407,-25.010300,-50.858000
4111506,-24.238449,-51.666672
4111555,-23.406488,-53.374967
4111605,-23.619500,-52.217000
4111704,-23.744705,-50.074545
4111803,-23.159676,-49.973471
4111902,-23.108097,-51.532546
4112009,-24.248116,-49.706087
4112108,-23.600958,-51.644866
4112207,-24.141455,-52.781423
4112306,-23.812345,-50.140519
4112405,-23.470745,-52.556754
4112504,-24.177850,-51.689011
4112603,-22.553333,-52.038508
4112702,-23.253839,-50.979864
4112751,-24.380045,-53.383847
4112801,-23.497794,-49.924518
4112900,-23.436990,-50.249716
4112959,-24.421973,-52.843765
4113007,-23.623300,-52.472200
4113106,-23.824072,-51.667886
4113205,-25.768653,-49.717025
4113254,-24.888301,-52.472858
4113304,-25.402003,-52.413212
4113403,-23.081000,-50.753300
4113429,-24.109149,-51.657590
4113452,-25.268639,-53.572429
4113502,-22.920653,-53.136326
4113601,-23.008262,-51.953083
4113700,-23.335500,-51.150600
4113734,-24.287191,-52.274663
4113759,-24.080340,-51.744601
4113809,-22.751721,-51.657899
4113908,-25.884200,-50.826800
4114005,-24.310712,-52.528681
4114104,-23.346500,-52.095600
4114203,-23.528224,-51.670604
4114302,-25.778400,-49.327000
4114351,-26.145065,-53.312453
4114401,-25.937553,-52.173528
4114500,-24.518479,-51.664202
4114609,-24.558049,-54.059087
4114708,-23.612288,-53.205691
4114807,-23.485333,-51.790436
4114906,-23.746716,-51.307397
4115002,-22.736413,-53.040813
4115101,-24.008181,-53.148331
4115200,-23.424022,-51.939471
4115309,-26.356646,-52.555454
4115358,-24.417857,-53.824684
4115408,-26.148877,-53.025450
4115457,-25.115098,-52.255404
4115507,-23.708558,-51.639536
4115606,-25.239850,-53.978283
4115705,-25.821303,-48.540383
4115739,-24.705431,-52.146392
4115754,-23.897965,-51.225545
4115804,-25.290404,-54.087460
4115853,-24.454720,-54.164418
4115903,-23.256956,-52.776267
4116000,-22.968197,-51.483177
4116059,-25.090815,-54.248991
4116109,-24.049231,-53.010602
4116208,-25.478968,-48.833505
4116307,-23.146834,-51.771399
4116406,-22.914548,-51.796177
4116505,-23.174452,-52.603147
4116604,-23.330957,-50.718543
4116703,-24.528664,-53.254733
4116802,-24.675671,-52.572845
4116901,-23.189357,-52.199661
4116950,-25.898903,-53.263075
4117008,-23.432574,-50.561747
4117057,-25.308512,-52.536642
4117107,-22.762344,-52.990154
4117206,-23.470322,-53.085999
4117214,-23.591711,-50.762173
4117222,-24.467842,-53.951198
4117255,-25.633089,-53.350246
4117271,-24.438632,-51.947626
4117297,-23.763385,-51.508073
4117305,-24.211207,-50.924954
4117404,-23.404724,-52.196739
4117453,-24.776038,-53.899863
4117503,-23.459305,-52.051628
4117602,-26.489014,-51.988872
4117701,-25.423823,-49.999191
4117800,-24.885902,-52.211913
4117909,-24.284788,-53.840546
4118006,-23.280306,-52.600033
4118105,-22.932438,-52.152846
4118204,-25.518863,-48.509145
4118303,-22.654780,-52.084620
4118402,-23.082055,-52.464289
4118451,-24.625441,-54.225214
4118501,-26.228481,-52.673006
4118600,-26.209722,-50.935316
4118709,-26.042650,-50.833354
4118808,-23.913392,-52.345703
4118857,-23.894503,-53.408022
4118907,-23.803877,-53.687945
4119004,-25.827368,-53.742773
4119103,-26.099637,-49.430612
4119152,-25.432565,-49.187922
4119202,-23.791304,-50.058723
4119251,-26.034455,-53.485368
4119301,-25.695331,-51.658777
4119400,-24.531513,-49.936607
4119509,-25.451201,-49.069337
4119608,-24.757388,-51.759243
4119657,-23.233276,-51.585561
4119707,-23.021743,-52.918303
4119806,-25.718385,-53.769718
4119905,-25.096353,-50.172158
4119954,-25.697303,-48.478412
4120002,-22.758019,-51.379922
4120101,-25.546492,-49.890542
4120150,-25.549559,-52.408227
4120200,-22.775125,-53.267342
4120309,-26.161372,-51.231183
4120333,-23.040393,-51.442238
4120358,-26.020713,-53.738815
4120408,-23.279363,-52.152425
4120507,-22.853129,-51.024557
4120606,-25.214875,-50.981308
4120655,-24.279652,-53.074397
4120705,-23.567244,-49.915766
4120804,-25.369076,-49.074171
4120853,-24.573765,-53.978008
4120903,-25.455235,-52.907679
4121000,-23.084221,-53.485575
4121109,-23.852051,-52.131465
4121208,-25.871826,-49.498046
4121257,-25.119075,-54.032166
4121307,-23.068286,-50.913112
4121356,-24.306021,-52.955963
4121406,-25.774887,-53.532584
4121505,-25.620308,-50.694904
4121604,-26.156039,-52.972227
4121703,-24.649977,-50.849032
4121752,-25.834407,-52.028152
4121802,-23.195400,-49.756600
4121901,-23.406658,-50.359688
4122008,-25.723300,-50.788200
4122107,-23.760700,-51.411600
4122156,-25.490597,-52.525742
4122172,-24.316738,-51.313827
4122206,-25.192300,-49.312900
4122305,-26.082400,-49.804100
4122404,-23.314900,-51.366400
4122503,-24.595535,-52.274008
4122602,-23.415277,-52.765860
4122651,-24.255494,-51.251320
4122701,-23.319324,-51.554268
4122800,-26.172300,-53.363000
4122909,-23.601225,-49.626578
4123006,-25.783878,-53.311346
4123105,-23.265703,-50.425904
4123204,-23.516201,-50.784020
4123303,-22.957072,-53.293526
4123402,-23.041960,-51.808436
4123501,-24.859001,-54.333204
4123600,-22.640202,-51.901603
4123709,-23.001433,-53.196907
4123808,-25.817988,-53.484303
4123824,-25.408068,-53.567352
4123857,-24.940401,-51.865602
4123907,-23.146404,-50.513300
4123956,-23.109058,-53.108443
4124004,-23.755981,-49.628343
4124020,-25.055643,-53.622765
4124053,-25.443045,-54.399635
4124103,-23.292201,-50.074101
4124202,-22.734785,-52.343678
4124301,-23.493966,-50.643658
4124400,-26.071647,-53.725931
4124509,-22.701844,-51.794532
4124608,-23.317701,-52.474201
4124707,-23.728659,-50.740821
4124806,-25.823101,-52.728801
4124905,-22.854001,-52.339636
4125001,-23.991383,-51.819522
4125100,-25.681736,-50.296777
4125209,-25.710102,-52.916475
4125308,-23.433311,-52.292721
4125357,-23.764199,-53.880573
4125407,-23.917618,-49.652872
4125456,-24.834676,-54.064254
4125506,-25.533901,-49.207401
4125555,-23.395542,-52.644473
4125605,-25.873201,-50.385503
4125704,-25.344512,-54.238601
4125753,-24.932041,-53.863069
4125803,-23.866327,-51.856198
4125902,-22.824701,-53.222220
4126009,-23.464017,-50.761539
4126108,-23.535009,-52.588919
4126207,-23.910747,-50.579400
4126256,-23.443101,-51.872802
4126272,-25.691368,-52.617105
4126306,-24.115250,-49.471397
4126355,-25.403315,-54.048073
4126405,-23.037293,-50.816841
4126504,-23.059620,-51.038788
4126603,-23.689591,-49.831613
4126652,-25.701646,-52.721140
4126678,-23.728269,-51.093956
4126702,-23.198400,-52.500000
4126801,-23.736352,-52.867584
4126900,-23.323763,-53.073855
4127007,-25.374300,-50.461301
4127106,-24.329400,-50.621700
4127205,-23.766228,-52.446486
4127304,-22.726309,-52.622879
4127403,-24.164958,-54.097373
4127502,-24.515304,-50.409154
4127601,-25.927596,-49.179932
4127700,-24.722700,-53.740300
4127809,-23.779361,-49.956901
4127858,-25.422593,-53.190017
4127882,-24.974030,-49.086134
4127908,-23.870500,-52.877000
4127957,-24.585454,-53.515521
4127965,-25.043000,-51.539400
4128005,-24.539277,-52.990550
4128104,-23.759507,-53.311805
4128203,-26.230700,-51.088200
4128302,-23.083181,-52.157469
4128401,-23.201100,-50.796000
4128500,-23.877293,-49.804059
4128534,-24.250100,-50.243401
4128559,-25.058104,-53.877120
4128609,-25.878121,-52.905166
4128625,-23.505874,-53.727039
4128633,-24.568631,-49.420639
4128658,-25.382457,-52.204679
4128708,-26.267867,-52.782416
4128807,-23.732119,-53.494562
4200051,-27.611300,-51.022200
4200101,-26.566264,-52.327142
4200200,-27.411399,-49.829664
4200309,-27.269741,-49.717692
4200408,-26.997900,-51.549400
4200507,-27.074200,-52.987900
4200556,-26.881900,-52.859500
4200606,-27.699700,-48.817100
4200705,-27.701141,-49.334410
4200754,-27.431820,-51.906874
4200804,-26.535100,-53.331900
4200903,-27.584100,-48.982700
4201000,-27.686900,-51.130000
4201109,-27.902700,-49.128300
4201208,-27.517600,-48.767800
4201257,-27.032900,-49.386000
4201273,-27.159100,-52.143300
4201307,-26.370300,-48.722700
4201406,-28.935200,-49.485400
4201505,-28.262600,-49.016500
4201604,-26.931000,-51.335200
4201653,-27.074500,-52.457500
4201703,-26.956500,-49.376600
4201802,-27.420500,-49.781700
4201901,-27.316000,-49.637700
4201950,-28.987475,-49.413240
4202008,-26.990800,-48.634300
4202057,-26.459706,-48.606798
4202073,-29.156900,-49.579300
4202081,-26.767800,-53.639300
4202099,-26.653114,-53.439891
4202107,-26.633200,-48.684600
4202131,-26.273800,-50.465200
4202156,-26.842500,-53.576100
4202206,-26.781696,-49.364616
4202305,-27.495600,-48.654800
4202404,-26.914400,-49.069300
4202438,-27.744191,-49.944373
4202453,-27.152200,-48.501100
4202503,-28.337100,-49.625700
4202537,-26.737000,-52.395100
4202578,-26.693000,-53.096400
4202602,-27.796700,-49.490200
4202701,-27.200100,-49.074500
4202800,-28.276300,-49.165700
4202859,-27.358400,-49.883200
4202875,-27.312947,-50.836943
4202909,-27.093512,-48.920340
4203006,-26.774800,-51.012900
4203105,-27.075000,-53.249400
4203154,-26.602900,-51.101100
4203204,-27.022600,-48.651900
4203253,-27.936800,-50.511000
4203303,-26.189900,-49.267100
4203402,-27.899600,-50.759500
4203501,-26.399400,-53.087200
4203600,-27.401500,-51.226600
